order_id,customer_id,store_id,item,size,timestamp,amount,coupon_applied,satisfaction_rating
51616,1128,2041,Muffin,S,26-11-2025 20:26,469,NO,2
51617,1032,2177,Cappuccino,S,20-11-2025 06:57,325,YES,4
51618,1168,2078,Espresso,M,13-07-2025 15:13,226,NO,3
51619,1173,2121,Espresso,S,13-06-2025 10:53,205,YES,1
51620,1155,2072,Mocha,M,17-11-2025 22:15,235,NO,1
51621,1076,2186,Tea,S,24-09-2025 05:31,107,YES,2
51622,1460,2189,Sandwich,S,02-07-2025 16:35,478,YES,2
51623,1376,2119,Mocha,M,21-11-2025 01:07,262,NO,2
51624,1170,2150,Sandwich,L,15-10-2025 18:40,321,YES,5
51625,1482,2111,Americano,L,02-10-2025 13:29,191,YES,3
51626,1362,2093,Mocha,S,26-07-2025 13:52,436,NO,4
51627,1199,2057,Sandwich,S,19-07-2025 11:31,357,NO,1
51628,1454,2053,Mocha,S,13-07-2025 04:51,288,YES,2
51629,1018,2064,Tea,M,03-09-2025 01:17,229,YES,3
51630,1209,2054,Americano,S,09-06-2025 20:19,234,YES,4
51631,1366,2149,Americano,L,28-10-2025 04:30,434,NO,5
51632,1426,2008,Tea,L,06-11-2025 21:36,413,NO,2
51633,1292,2072,Latte,L,15-06-2025 22:41,158,YES,4
51634,1225,2074,Cold Coffee,M,27-07-2025 09:04,176,YES,3
51635,1107,2082,Latte,S,20-07-2025 13:25,354,NO,1
51636,1084,2042,Cold Coffee,L,30-07-2025 15:32,296,NO,3
51637,1093,2115,Sandwich,L,22-11-2025 13:34,465,YES,2
51638,1103,2035,Tea,S,05-10-2025 07:19,486,YES,1
51639,1070,2005,Latte,M,23-08-2025 03:09,373,YES,2
51640,1105,2003,Cold Coffee,S,18-07-2025 19:51,181,NO,4
51641,1240,2113,Cappuccino,L,18-10-2025 15:15,142,NO,4
51642,1187,2003,Sandwich,M,03-07-2025 18:50,477,NO,5
51643,1313,2089,Cappuccino,S,27-11-2025 17:05,463,YES,2
51644,1143,2165,Muffin,S,17-06-2025 02:18,120,YES,2
51645,1377,2149,Muffin,M,11-11-2025 16:14,329,YES,2
51646,1015,2056,Americano,L,01-12-2025 10:49,485,YES,1
51647,1066,2139,Sandwich,M,19-06-2025 10:28,489,YES,1
51648,1233,2184,Espresso,S,12-10-2025 17:51,488,YES,3
51649,1027,2096,Americano,M,11-11-2025 08:07,449,NO,3
51650,1339,2140,Mocha,L,03-11-2025 22:23,132,NO,4
51651,1165,2067,Cold Coffee,S,05-10-2025 01:13,482,YES,3
51652,1026,2099,Hot Cocoa,L,19-09-2025 09:14,196,NO,2
51653,1404,2174,Hot Cocoa,L,05-07-2025 00:24,253,YES,2
51654,1080,2082,Muffin,S,09-11-2025 01:47,379,NO,4
51655,1202,2195,Hot Cocoa,M,22-10-2025 14:06,210,YES,2
51656,1249,2064,Hot Cocoa,S,01-09-2025 20:37,373,YES,2
51657,1052,2034,Latte,S,15-06-2025 08:48,141,NO,5
51658,1022,2061,Cappuccino,M,17-10-2025 21:05,363,NO,5
51659,1026,2172,Espresso,M,19-11-2025 05:57,105,NO,3
51660,1356,2010,Cappuccino,S,30-09-2025 09:12,157,NO,1
51661,1301,2159,Cold Coffee,M,19-10-2025 01:26,261,YES,5
51662,1163,2189,Cappuccino,M,26-06-2025 00:33,168,YES,2
51663,1464,2127,Latte,L,25-07-2025 15:16,207,YES,5
51664,1233,2047,Mocha,S,15-08-2025 06:09,228,YES,2
51665,1058,2097,Espresso,M,16-10-2025 02:03,244,NO,5
51666,1451,2166,Latte,S,29-11-2025 16:16,179,YES,5
51667,1419,2051,Muffin,M,02-08-2025 09:13,234,NO,1
51668,1157,2129,Cold Coffee,M,12-09-2025 23:13,386,NO,1
51669,1139,2119,Tea,S,08-06-2025 05:12,271,NO,5
51670,1351,2090,Cold Coffee,L,01-11-2025 23:19,240,YES,4
51671,1255,2066,Hot Cocoa,M,28-08-2025 03:42,404,YES,2
51672,1486,2154,Muffin,M,21-07-2025 11:45,217,YES,4
51673,1472,2128,Cold Coffee,M,07-11-2025 13:05,167,YES,3
51674,1291,2040,Cappuccino,M,21-06-2025 20:30,284,NO,5
51675,1043,2037,Cold Coffee,S,11-06-2025 14:32,414,NO,5
51676,1372,2041,Muffin,L,31-07-2025 17:11,139,YES,3
51677,1474,2197,Cappuccino,S,14-06-2025 09:01,157,NO,3
51678,1388,2171,Mocha,L,23-08-2025 07:35,199,NO,2
51679,1238,2172,Tea,L,24-08-2025 13:20,168,NO,2
51680,1022,2111,Cold Coffee,S,10-08-2025 07:21,419,NO,5
51681,1264,2007,Latte,M,25-06-2025 01:35,179,YES,1
51682,1115,2168,Sandwich,S,29-07-2025 03:33,373,YES,2
51683,1033,2165,Hot Cocoa,S,18-11-2025 08:44,157,YES,2
51684,1401,2020,Sandwich,L,02-08-2025 16:53,341,YES,3
51685,1276,2040,Tea,L,26-08-2025 05:11,354,NO,4
51686,1153,2003,Cold Coffee,L,27-06-2025 12:30,351,NO,3
51687,1285,2138,Tea,M,05-08-2025 06:33,236,YES,1
51688,1022,2100,Cappuccino,L,11-09-2025 18:48,334,NO,5
51689,1246,2063,Cold Coffee,L,08-08-2025 18:23,477,NO,4
51690,1145,2103,Latte,L,29-06-2025 06:31,385,NO,2
51691,1112,2076,Americano,S,27-06-2025 22:05,392,YES,4
51692,1415,2038,Americano,S,13-07-2025 17:58,173,YES,3
51693,1354,2017,Espresso,M,07-07-2025 21:10,393,NO,5
51694,1112,2029,Mocha,L,08-09-2025 12:08,341,YES,1
51695,1242,2158,Muffin,S,13-11-2025 11:39,469,NO,5
51696,1313,2153,Cold Coffee,L,18-10-2025 07:46,349,YES,2
51697,1264,2179,Americano,S,27-10-2025 00:06,361,YES,1
51698,1113,2111,Cold Coffee,M,10-06-2025 06:40,457,YES,1
51699,1032,2002,Mocha,S,29-10-2025 11:00,162,NO,2
51700,1279,2102,Americano,S,06-06-2025 23:02,244,YES,3
51701,1415,2046,Cappuccino,S,25-11-2025 07:32,351,YES,5
51702,1364,2001,Cold Coffee,L,18-10-2025 00:35,162,NO,5
51703,1088,2169,Mocha,L,18-06-2025 08:07,110,NO,4
51704,1274,2179,Tea,S,12-11-2025 22:51,314,NO,2
51705,1440,2059,Hot Cocoa,L,25-11-2025 22:38,185,NO,2
51706,1110,2124,Mocha,L,22-06-2025 09:18,338,NO,1
51707,1453,2162,Espresso,M,10-07-2025 14:07,283,NO,1
51708,1127,2112,Mocha,M,04-11-2025 02:02,135,YES,1
51709,1098,2040,Hot Cocoa,L,06-11-2025 19:54,160,YES,2
51710,1368,2156,Tea,S,14-10-2025 21:37,356,YES,3
51711,1460,2048,Cold Coffee,L,30-09-2025 17:42,452,YES,5
51712,1245,2084,Cappuccino,M,27-11-2025 03:08,326,NO,4
51713,1049,2167,Americano,M,30-10-2025 22:03,402,NO,5
51714,1086,2002,Americano,L,15-09-2025 16:48,131,NO,2
51715,1395,2020,Tea,S,04-09-2025 21:53,390,NO,4
51716,1060,2118,Tea,L,27-06-2025 16:51,260,NO,5
51717,1437,2137,Latte,S,19-09-2025 06:25,434,NO,3
51718,1339,2128,Tea,L,15-10-2025 09:25,88,YES,4
51719,1193,2095,Muffin,L,19-08-2025 20:52,471,YES,5
51720,1446,2091,Tea,S,08-08-2025 01:31,309,YES,3
51721,1316,2130,Cappuccino,L,26-11-2025 05:58,163,NO,3
51722,1115,2155,Latte,L,29-08-2025 17:04,401,YES,4
51723,1378,2077,Mocha,L,20-11-2025 12:41,391,YES,4
51724,1138,2161,Tea,S,01-11-2025 17:28,396,NO,4
51725,1303,2078,Muffin,M,25-09-2025 16:34,396,NO,4
51726,1012,2144,Cold Coffee,L,05-11-2025 00:46,384,NO,3
51727,1352,2175,Mocha,M,22-09-2025 18:55,260,NO,4
51728,1142,2020,Tea,S,09-11-2025 02:04,391,NO,1
51729,1211,2119,Cold Coffee,M,16-11-2025 02:38,314,NO,2
51730,1205,2188,Americano,L,10-11-2025 04:38,353,YES,4
51731,1150,2199,Americano,L,11-06-2025 15:22,215,NO,3
51732,1006,2155,Espresso,L,08-10-2025 11:45,343,NO,1
51733,1168,2044,Americano,S,08-07-2025 01:31,284,YES,4
51734,1021,2102,Hot Cocoa,M,21-09-2025 13:41,388,YES,1
51735,1431,2140,Cold Coffee,M,18-09-2025 00:42,209,NO,5
51736,1054,2198,Sandwich,S,22-09-2025 05:33,356,YES,1
51737,1169,2124,Cold Coffee,L,11-11-2025 10:21,356,YES,5
51738,1305,2189,Sandwich,M,15-11-2025 01:03,460,YES,5
51739,1178,2107,Cold Coffee,S,05-07-2025 05:14,308,NO,1
51740,1025,2001,Mocha,S,16-10-2025 04:31,256,NO,4
51741,1053,2152,Cappuccino,M,09-10-2025 11:14,184,YES,3
51742,1199,2075,Hot Cocoa,L,26-07-2025 21:43,472,YES,4
51743,1278,2171,Tea,M,01-09-2025 08:46,371,YES,5
51744,1390,2123,Espresso,S,11-10-2025 03:13,140,NO,2
51745,1213,2165,Hot Cocoa,S,28-06-2025 03:42,403,YES,4
51746,1191,2177,Cappuccino,S,21-07-2025 01:17,218,NO,3
51747,1487,2065,Cold Coffee,L,29-09-2025 19:25,102,NO,4
51748,1141,2171,Tea,M,22-09-2025 16:29,285,NO,2
51749,1155,2010,Mocha,S,06-11-2025 02:38,478,YES,1
51750,1166,2089,Cold Coffee,M,02-07-2025 19:13,241,NO,2
51751,1095,2047,Muffin,L,07-06-2025 17:58,249,YES,2
51752,1478,2163,Hot Cocoa,L,02-08-2025 11:24,305,YES,3
51753,1256,2079,Muffin,M,04-08-2025 03:51,357,NO,3
51754,1191,2153,Espresso,L,30-08-2025 02:00,247,YES,1
51755,1435,2060,Sandwich,S,05-08-2025 21:38,83,NO,1
51756,1497,2036,Sandwich,M,25-10-2025 16:52,258,YES,1
51757,1086,2180,Tea,S,06-06-2025 20:35,459,YES,4
51758,1066,2169,Cold Coffee,S,21-11-2025 22:34,114,NO,2
51759,1473,2200,Cappuccino,S,07-10-2025 04:31,317,NO,2
51760,1218,2198,Hot Cocoa,L,08-10-2025 23:32,359,YES,5
51761,1178,2143,Cold Coffee,L,15-10-2025 07:19,244,NO,2
51762,1093,2150,Sandwich,S,16-10-2025 12:02,257,YES,3
51763,1052,2104,Tea,L,08-08-2025 20:15,330,NO,5
51764,1044,2115,Latte,S,10-08-2025 10:55,106,YES,3
51765,1158,2154,Hot Cocoa,M,01-09-2025 06:02,312,NO,3
51766,1242,2059,Sandwich,L,17-07-2025 22:15,262,YES,3
51767,1225,2136,Latte,S,15-11-2025 00:24,484,NO,1
51768,1183,2149,Cappuccino,L,09-11-2025 16:17,372,NO,2
51769,1134,2075,Mocha,S,13-06-2025 07:53,250,YES,4
51770,1262,2137,Muffin,S,14-07-2025 02:57,143,YES,4
51771,1043,2018,Cappuccino,S,13-11-2025 12:11,409,YES,4
51772,1480,2010,Muffin,M,12-09-2025 11:21,353,YES,5
51773,1035,2091,Cold Coffee,M,19-09-2025 17:05,323,YES,1
51774,1147,2143,Hot Cocoa,S,06-08-2025 13:37,430,YES,3
51775,1093,2032,Muffin,L,04-08-2025 13:54,289,NO,2
51776,1475,2084,Americano,M,10-11-2025 22:04,492,YES,1
51777,1263,2145,Tea,M,27-08-2025 17:04,431,NO,2
51778,1150,2072,Latte,M,23-06-2025 05:26,456,NO,4
51779,1381,2097,Espresso,L,10-11-2025 07:38,283,YES,3
51780,1115,2054,Espresso,S,28-09-2025 07:47,389,NO,4
51781,1323,2111,Cappuccino,M,16-06-2025 10:30,392,YES,1
51782,1058,2013,Cold Coffee,L,21-09-2025 19:24,254,NO,2
51783,1296,2005,Sandwich,S,14-11-2025 21:34,430,NO,2
51784,1049,2181,Hot Cocoa,L,29-09-2025 15:26,289,NO,3
51785,1088,2167,Cappuccino,M,29-07-2025 23:42,456,NO,5
51786,1385,2172,Mocha,L,03-09-2025 02:42,378,NO,4
51787,1088,2144,Muffin,M,09-08-2025 00:27,405,NO,5
51788,1065,2133,Tea,S,16-11-2025 19:50,383,YES,2
51789,1074,2019,Cold Coffee,L,27-09-2025 13:50,316,YES,2
51790,1154,2136,Sandwich,S,08-10-2025 08:26,391,NO,1
51791,1237,2004,Tea,L,16-09-2025 22:58,233,NO,3
51792,1416,2026,Muffin,S,27-08-2025 19:51,334,YES,5
51793,1201,2134,Hot Cocoa,S,11-07-2025 14:19,451,YES,1
51794,1108,2136,Sandwich,M,30-10-2025 05:36,302,YES,1
51795,1296,2063,Hot Cocoa,M,15-11-2025 05:10,355,YES,3
51796,1484,2087,Hot Cocoa,S,25-11-2025 13:11,500,YES,5
51797,1337,2185,Muffin,L,17-11-2025 11:23,165,YES,4
51798,1240,2148,Cold Coffee,M,06-08-2025 12:00,155,NO,4
51799,1300,2054,Mocha,M,23-06-2025 13:52,401,NO,5
51800,1276,2193,Mocha,L,04-09-2025 10:39,463,YES,3
51801,1100,2033,Espresso,S,29-10-2025 02:18,461,YES,1
51802,1295,2062,Hot Cocoa,S,08-06-2025 05:43,207,YES,5
51803,1243,2079,Hot Cocoa,L,21-11-2025 09:36,241,NO,1
51804,1125,2186,Cappuccino,S,25-09-2025 15:58,110,NO,5
51805,1409,2026,Sandwich,L,30-06-2025 02:23,101,NO,3
51806,1032,2035,Cold Coffee,S,22-10-2025 23:31,316,YES,4
51807,1036,2088,Cold Coffee,S,18-08-2025 19:54,467,NO,2
51808,1469,2113,Cappuccino,S,18-10-2025 05:41,258,NO,5
51809,1126,2054,Latte,S,08-11-2025 06:16,396,YES,1
51810,1321,2086,Muffin,M,22-11-2025 21:22,464,NO,1
51811,1188,2163,Cappuccino,M,13-10-2025 11:17,206,YES,3
51812,1441,2099,Mocha,S,27-09-2025 18:23,329,YES,3
51813,1178,2030,Latte,M,01-08-2025 13:25,206,NO,5
51814,1022,2169,Cold Coffee,L,30-11-2025 02:43,202,NO,4
51815,1094,2117,Espresso,S,19-09-2025 23:35,384,NO,4
51816,1210,2002,Mocha,S,02-08-2025 11:49,170,YES,4
51817,1414,2066,Cappuccino,S,11-11-2025 20:35,440,NO,1
51818,1018,2027,Tea,L,03-09-2025 21:22,245,YES,3
51819,1275,2163,Cappuccino,M,14-11-2025 00:57,215,YES,3
51820,1494,2032,Tea,S,14-10-2025 04:09,366,YES,2
51821,1252,2055,Muffin,M,03-07-2025 22:10,329,NO,2
51822,1217,2035,Tea,S,27-07-2025 08:09,404,NO,3
51823,1233,2030,Espresso,L,06-08-2025 18:22,486,YES,1
51824,1295,2106,Cappuccino,S,26-08-2025 10:56,333,NO,3
51825,1356,2194,Espresso,L,05-10-2025 21:42,434,YES,5
51826,1089,2045,Hot Cocoa,L,01-11-2025 11:24,222,NO,3
51827,1447,2082,Espresso,S,19-11-2025 08:51,441,YES,3
51828,1276,2192,Tea,S,17-11-2025 11:05,331,YES,4
51829,1137,2051,Muffin,L,27-08-2025 16:53,492,YES,1
51830,1388,2099,Hot Cocoa,L,01-11-2025 21:21,97,YES,3
51831,1485,2054,Cappuccino,L,31-10-2025 18:59,347,YES,5
51832,1253,2053,Tea,M,31-08-2025 06:30,413,NO,5
51833,1114,2188,Espresso,S,23-08-2025 19:09,225,NO,4
51834,1008,2065,Americano,S,23-10-2025 12:42,84,YES,5
51835,1468,2029,Mocha,S,13-09-2025 18:13,406,NO,1
51836,1096,2140,Cold Coffee,M,02-07-2025 02:02,258,NO,2
51837,1497,2011,Espresso,S,11-10-2025 10:35,167,YES,1
51838,1313,2009,Americano,M,03-09-2025 21:21,148,YES,3
51839,1389,2072,Muffin,S,17-06-2025 04:51,442,NO,5
51840,1430,2181,Muffin,S,23-09-2025 22:18,190,YES,3
51841,1191,2200,Espresso,L,09-10-2025 02:50,118,YES,5
51842,1248,2183,Cold Coffee,M,25-06-2025 09:29,404,YES,2
51843,1385,2071,Tea,M,11-06-2025 16:20,380,NO,2
51844,1382,2100,Mocha,L,24-08-2025 05:16,184,YES,2
51845,1192,2021,Tea,M,07-11-2025 06:50,153,YES,3
51846,1008,2068,Muffin,L,14-10-2025 23:35,189,YES,4
51847,1052,2028,Hot Cocoa,L,16-06-2025 05:39,98,YES,3
51848,1196,2135,Hot Cocoa,S,17-10-2025 17:16,275,YES,1
51849,1244,2004,Latte,L,22-08-2025 18:14,309,YES,1
51850,1479,2039,Americano,S,29-09-2025 15:56,251,YES,4
51851,1458,2107,Espresso,S,19-06-2025 19:41,372,NO,2
51852,1210,2140,Tea,S,08-06-2025 03:35,253,NO,4
51853,1310,2081,Tea,S,24-06-2025 19:27,333,YES,2
51854,1171,2145,Tea,S,08-11-2025 06:31,316,YES,5
51855,1237,2023,Cold Coffee,S,11-10-2025 06:35,311,YES,2
51856,1048,2028,Cappuccino,L,11-11-2025 01:56,274,YES,5
51857,1242,2020,Mocha,M,03-07-2025 21:21,175,YES,1
51858,1412,2065,Mocha,L,03-11-2025 09:44,223,NO,1
51859,1254,2029,Cappuccino,S,20-09-2025 11:02,493,YES,4
51860,1428,2002,Tea,M,04-08-2025 16:59,205,NO,1
51861,1075,2058,Latte,M,19-11-2025 14:12,482,YES,2
51862,1185,2037,Tea,L,22-08-2025 08:42,87,YES,3
51863,1093,2055,Hot Cocoa,S,03-07-2025 18:28,455,YES,5
51864,1140,2079,Tea,M,08-11-2025 03:17,322,YES,4
51865,1316,2006,Mocha,L,11-07-2025 16:13,295,NO,3
51866,1049,2058,Cappuccino,M,24-08-2025 15:03,120,NO,5
51867,1419,2077,Latte,L,10-06-2025 21:26,426,YES,3
51868,1486,2089,Cappuccino,L,19-09-2025 01:54,259,YES,4
51869,1019,2034,Latte,S,25-09-2025 20:39,421,YES,3
51870,1490,2138,Espresso,S,09-07-2025 08:45,492,NO,5
51871,1451,2104,Latte,M,26-10-2025 10:49,390,NO,3
51872,1246,2143,Hot Cocoa,L,15-10-2025 04:19,295,YES,2
51873,1238,2098,Espresso,S,11-09-2025 08:11,349,NO,3
51874,1234,2067,Sandwich,L,29-10-2025 16:37,198,NO,5
51875,1500,2023,Hot Cocoa,L,12-06-2025 12:41,331,NO,5
51876,1434,2146,Tea,S,30-08-2025 02:31,233,YES,1
51877,1207,2147,Cold Coffee,L,01-11-2025 14:01,350,YES,4
51878,1312,2187,Americano,S,15-11-2025 01:58,181,NO,2
51879,1143,2139,Sandwich,L,30-08-2025 01:52,218,NO,1
51880,1259,2041,Muffin,S,25-09-2025 16:31,350,NO,3
51881,1141,2111,Tea,S,22-10-2025 22:31,84,YES,1
51882,1086,2052,Sandwich,L,09-09-2025 16:26,431,YES,1
51883,1184,2085,Latte,S,01-11-2025 01:18,191,YES,1
51884,1011,2005,Sandwich,L,18-08-2025 09:35,207,NO,4
51885,1233,2062,Hot Cocoa,S,03-10-2025 02:05,82,YES,5
51886,1267,2147,Cold Coffee,S,29-06-2025 18:28,209,YES,4
51887,1409,2001,Tea,L,19-11-2025 09:45,127,NO,5
51888,1386,2190,Cappuccino,S,03-07-2025 04:15,430,NO,2
51889,1479,2117,Cold Coffee,L,23-10-2025 07:34,396,YES,4
51890,1005,2139,Americano,M,03-08-2025 12:08,358,YES,5
51891,1218,2123,Cappuccino,M,23-07-2025 18:37,100,YES,1
51892,1472,2153,Cold Coffee,L,18-07-2025 18:15,207,NO,1
51893,1456,2025,Mocha,S,31-08-2025 18:04,122,YES,5
51894,1452,2022,Tea,S,12-10-2025 18:57,389,NO,3
51895,1169,2129,Muffin,L,09-11-2025 11:59,238,YES,1
51896,1097,2163,Cappuccino,L,08-06-2025 13:12,115,NO,2
51897,1166,2196,Tea,M,25-08-2025 09:13,290,YES,4
51898,1165,2097,Tea,M,27-09-2025 05:26,440,NO,4
51899,1222,2114,Hot Cocoa,L,16-06-2025 15:12,128,YES,5
51900,1071,2069,Cappuccino,S,21-10-2025 08:52,474,YES,5
51901,1078,2036,Espresso,S,13-09-2025 21:25,308,NO,1
51902,1077,2101,Hot Cocoa,S,17-09-2025 07:10,257,YES,4
51903,1135,2177,Cold Coffee,S,05-09-2025 00:07,196,NO,2
51904,1211,2080,Hot Cocoa,S,12-08-2025 02:18,312,YES,1
51905,1151,2023,Cold Coffee,L,24-06-2025 14:26,475,YES,5
51906,1360,2085,Latte,L,28-06-2025 18:36,431,NO,1
51907,1322,2046,Cappuccino,M,23-09-2025 19:40,89,NO,4
51908,1059,2009,Hot Cocoa,M,01-10-2025 00:49,168,YES,1
51909,1136,2110,Espresso,S,16-06-2025 15:44,123,YES,5
51910,1125,2134,Hot Cocoa,M,23-06-2025 00:59,95,YES,2
51911,1103,2033,Mocha,L,02-12-2025 20:59,401,NO,1
51912,1180,2023,Cold Coffee,S,11-10-2025 08:59,215,NO,1
51913,1255,2189,Sandwich,M,30-10-2025 03:01,246,YES,3
51914,1160,2098,Espresso,M,11-10-2025 10:02,170,YES,4
51915,1215,2057,Hot Cocoa,M,19-08-2025 13:09,92,YES,5
51916,1046,2086,Cappuccino,S,16-08-2025 06:33,335,YES,3
51917,1252,2039,Hot Cocoa,S,13-08-2025 02:55,365,NO,1
51918,1252,2105,Espresso,S,07-07-2025 21:34,242,YES,2
51919,1423,2118,Tea,S,21-08-2025 18:23,311,YES,5
51920,1201,2108,Cappuccino,M,19-10-2025 21:41,480,NO,2
51921,1439,2034,Mocha,S,03-12-2025 03:21,398,NO,4
51922,1437,2140,Mocha,L,19-11-2025 11:33,218,NO,4
51923,1240,2021,Sandwich,L,17-06-2025 21:08,407,YES,3
51924,1008,2010,Mocha,S,09-11-2025 18:37,341,NO,5
51925,1290,2124,Cold Coffee,S,30-06-2025 14:13,200,NO,3
51926,1416,2054,Latte,S,04-08-2025 20:56,451,NO,4
51927,1281,2040,Cappuccino,S,23-06-2025 01:59,252,NO,3
51928,1310,2189,Sandwich,S,14-08-2025 12:27,211,YES,1
51929,1497,2103,Latte,M,09-10-2025 00:50,499,YES,1
51930,1052,2172,Mocha,M,03-11-2025 12:42,180,YES,5
51931,1076,2119,Cold Coffee,S,19-11-2025 15:49,422,NO,2
51932,1158,2058,Latte,L,28-09-2025 03:35,483,NO,5
51933,1448,2129,Muffin,L,18-06-2025 18:57,350,NO,5
51934,1411,2108,Sandwich,M,23-08-2025 21:14,212,YES,3
51935,1434,2026,Tea,S,11-07-2025 12:05,126,YES,3
51936,1160,2051,Latte,L,30-07-2025 09:10,122,YES,2
51937,1442,2008,Tea,L,23-08-2025 03:59,106,NO,5
51938,1381,2136,Cold Coffee,S,13-11-2025 04:15,202,NO,2
51939,1052,2183,Cold Coffee,M,16-06-2025 11:29,109,YES,2
51940,1032,2179,Americano,S,29-09-2025 16:28,308,YES,1
51941,1046,2071,Mocha,S,16-07-2025 23:06,232,NO,1
51942,1124,2028,Espresso,M,29-10-2025 08:52,130,NO,5
51943,1213,2012,Hot Cocoa,L,31-10-2025 08:05,278,YES,3
51944,1351,2184,Americano,L,12-09-2025 17:24,212,YES,5
51945,1332,2073,Cold Coffee,M,12-11-2025 17:27,348,NO,3
51946,1472,2003,Hot Cocoa,S,21-06-2025 04:08,185,NO,3
51947,1115,2087,Hot Cocoa,S,21-10-2025 08:05,141,YES,4
51948,1473,2043,Mocha,L,15-10-2025 11:28,307,YES,4
51949,1071,2200,Hot Cocoa,L,31-10-2025 21:03,108,YES,4
51950,1058,2107,Tea,M,11-06-2025 13:12,362,YES,5
51951,1241,2040,Cappuccino,S,15-10-2025 15:25,385,NO,3
51952,1247,2126,Cappuccino,L,14-07-2025 15:41,328,NO,2
51953,1021,2115,Tea,L,20-11-2025 20:19,134,YES,2
51954,1409,2074,Cappuccino,S,15-10-2025 00:56,450,NO,3
51955,1239,2129,Espresso,S,09-07-2025 04:02,413,NO,3
51956,1100,2197,Muffin,S,23-11-2025 09:08,282,YES,2
51957,1497,2032,Muffin,L,13-06-2025 14:25,484,NO,5
51958,1343,2196,Cappuccino,L,13-08-2025 15:27,313,NO,4
51959,1342,2121,Latte,M,08-11-2025 17:18,306,NO,1
51960,1224,2159,Muffin,S,26-09-2025 11:04,266,YES,1
51961,1165,2015,Hot Cocoa,S,16-11-2025 01:51,288,NO,2
51962,1199,2019,Mocha,M,08-06-2025 02:03,191,YES,3
51963,1024,2167,Tea,M,26-11-2025 13:47,480,YES,3
51964,1435,2055,Muffin,L,18-09-2025 17:15,193,YES,3
51965,1278,2075,Mocha,S,19-07-2025 00:11,92,YES,3
51966,1468,2028,Espresso,M,30-09-2025 20:30,494,YES,1
51967,1162,2059,Mocha,S,25-06-2025 19:29,268,YES,4
51968,1244,2185,Cold Coffee,L,21-09-2025 00:30,278,NO,4
51969,1366,2063,Latte,L,21-11-2025 17:02,394,NO,2
51970,1159,2141,Muffin,S,06-06-2025 19:44,246,YES,1
51971,1451,2195,Muffin,M,26-08-2025 21:17,212,YES,4
51972,1259,2150,Muffin,S,07-08-2025 08:40,321,YES,5
51973,1173,2083,Tea,S,02-07-2025 18:42,359,YES,4
51974,1465,2127,Muffin,S,02-07-2025 05:31,199,NO,5
51975,1255,2130,Tea,M,15-08-2025 13:26,212,YES,4
51976,1438,2164,Cold Coffee,L,10-11-2025 21:45,386,NO,2
51977,1117,2188,Cold Coffee,S,06-07-2025 00:29,231,NO,4
51978,1389,2189,Sandwich,M,27-08-2025 07:43,475,NO,4
51979,1073,2010,Americano,S,30-08-2025 22:50,132,YES,4
51980,1105,2016,Sandwich,S,15-08-2025 10:31,276,NO,4
51981,1273,2165,Hot Cocoa,M,13-10-2025 06:15,450,YES,2
51982,1051,2125,Tea,M,20-07-2025 12:55,351,YES,2
51983,1455,2114,Cold Coffee,S,16-11-2025 10:17,234,NO,4
51984,1344,2047,Cappuccino,S,07-07-2025 16:03,368,YES,3
51985,1133,2198,Espresso,L,16-09-2025 18:07,286,YES,4
51986,1096,2143,Sandwich,M,15-06-2025 02:02,309,NO,4
51987,1129,2035,Espresso,M,10-10-2025 22:54,273,YES,2
51988,1245,2018,Cappuccino,M,16-07-2025 15:35,452,NO,4
51989,1214,2178,Cold Coffee,M,01-10-2025 10:44,144,YES,5
51990,1221,2185,Muffin,M,02-10-2025 03:42,106,NO,1
51991,1409,2068,Espresso,L,21-08-2025 14:24,382,YES,2
51992,1030,2178,Latte,M,04-11-2025 04:08,200,NO,1
51993,1178,2007,Latte,L,03-11-2025 02:53,154,NO,2
51994,1296,2108,Sandwich,M,29-09-2025 23:30,310,NO,3
51995,1398,2003,Sandwich,S,16-10-2025 14:34,415,NO,4
51996,1231,2015,Hot Cocoa,M,11-09-2025 08:09,384,NO,4
51997,1364,2087,Americano,M,07-07-2025 01:05,303,YES,5
51998,1361,2008,Espresso,L,26-07-2025 15:15,155,YES,4
51999,1108,2104,Latte,S,02-09-2025 15:36,453,YES,2
52000,1031,2181,Espresso,S,09-10-2025 03:51,155,NO,1
52001,1055,2195,Latte,M,14-11-2025 09:47,269,NO,4
52002,1311,2031,Espresso,S,27-08-2025 08:06,164,YES,3
52003,1081,2158,Hot Cocoa,M,28-06-2025 08:28,227,NO,5
52004,1207,2148,Sandwich,S,12-06-2025 12:00,271,YES,1
52005,1428,2109,Americano,S,16-07-2025 11:19,379,YES,2
52006,1016,2047,Cappuccino,L,07-11-2025 12:43,361,YES,1
52007,1456,2069,Cold Coffee,L,22-08-2025 09:40,217,NO,1
52008,1032,2109,Americano,S,21-11-2025 19:54,116,NO,4
52009,1453,2195,Latte,S,09-11-2025 18:22,121,NO,2
52010,1229,2200,Cold Coffee,M,17-10-2025 06:35,85,YES,3
52011,1299,2051,Muffin,S,25-08-2025 11:04,314,YES,3
52012,1470,2072,Latte,L,19-07-2025 16:26,137,NO,2
52013,1289,2072,Latte,M,23-07-2025 03:20,364,YES,5
52014,1114,2145,Tea,L,22-08-2025 10:30,467,NO,3
52015,1032,2041,Hot Cocoa,L,25-10-2025 16:17,393,NO,1
